"Toxicant","strain1","strain2","Relative.Potency.Estimate","SE","t.value","p.value","p...0.05"
"Chlorfenapyr","strainECA36","strainPD1074",80.4684132373938,13.6958215846845,5.80238379611051,"<< 0.00001","T"
"Chlorfenapyr","strainECA36","strainRC301",153.433774464187,24.958147892873,6.10757557485728,"<< 0.00001","T"
"Chlorfenapyr","strainECA36","strainXZ1516",102.319941579571,17.2325562102938,5.87956541926423,"<< 0.00001","T"
"Chlorfenapyr","strainECA396","strainMY16",72.3609599596386,9.80552776411107,7.27762560836601,"<< 0.00001","T"
"Chlorfenapyr","strainECA396","strainPD1074",36.9012355043738,5.35064860944541,6.70969785625576,"<< 0.00001","T"
"Chlorfenapyr","strainECA396","strainRC301",70.3617185680608,9.56551741660692,7.25122495178779,"<< 0.00001","T"
"Chlorfenapyr","strainECA396","strainXZ1516",46.9219176707576,6.69511087849889,6.85902272630529,"<< 0.00001","T"
"Chlorfenapyr","strainMY16","strainPD1074",0.509960557805707,0.0388827790590659,-12.6029942831475,"<< 0.00001","T"
"Chlorfenapyr","strainMY16","strainRC301",0.972371270465553,0.0548604866478657,-0.503618017677971,"0.614572","F"
"Chlorfenapyr","strainMY16","strainXZ1516",0.648442443230848,0.043358555289296,-8.10814738691124,"<< 0.00001","T"
"Chlorfenapyr","strainPD1074","strainRC301",1.90675779838648,0.148545885375015,6.1042269605604,"<< 0.00001","T"
"Chlorfenapyr","strainPD1074","strainXZ1516",1.27155411002963,0.109016383130784,2.49094771107798,"0.012801","T"
"Chlorfenapyr","strainRC301","strainXZ1516",0.666867134937447,0.0458705424998568,-7.26245749248754,"<< 0.00001","T"
"Methomyl","strainCB4856","strainECA248",1.60407027008313,0.0924917025382254,6.53107525870741,"<< 0.00001","T"
"Methomyl","strainCB4856","strainECA36",1.16008491294436,0.0678691027542945,2.35873035663838,"0.018419","T"
"Methomyl","strainCB4856","strainECA396",1.33344330201394,0.0788975269370191,4.22628331912253,"0.000025","T"
"Methomyl","strainCB4856","strainMY16",1.44757235090007,0.0847069222595042,5.28377538648978,"<< 0.00001","T"
"Methomyl","strainCB4856","strainPD1074",1.17704108329443,0.0722531080343594,2.45029021049504,"0.014347","T"
"Methomyl","strainCB4856","strainRC301",1.30856489457804,0.0761842637238401,4.05024449270196,"0.000053","T"
"Methomyl","strainCB4856","strainXZ1516",1.44872706661485,0.0843355287744842,5.32073579350834,"<< 0.00001","T"
"Methomyl","strainECA248","strainECA36",0.723213274742785,0.0388689901987775,-7.1210166212633,"<< 0.00001","T"
"Methomyl","strainECA248","strainECA396",0.831287336274139,0.0453172778940445,-3.72292140142054,"0.000202","T"
"Methomyl","strainECA248","strainMY16",0.90243699287878,0.0485300970514153,-2.01036084922429,"0.044507","T"
"Methomyl","strainECA248","strainPD1074",0.733783990169852,0.0419652495073501,-6.34372517631572,"<< 0.00001","T"
"Methomyl","strainECA248","strainRC301",0.815777786661567,0.0436534308493187,-4.22010847152711,"0.000025","T"
"Methomyl","strainECA248","strainXZ1516",0.90315685891976,0.0482381038673969,-2.00760671162479,"0.0448","T"
"Methomyl","strainECA36","strainECA396",1.14943594829588,0.0637204915000051,2.34517883930422,"0.019101","T"
"Methomyl","strainECA36","strainMY16",1.24781585791513,0.068279043298002,3.62945709173963,"0.00029","T"
"Methomyl","strainECA36","strainPD1074",1.01461631830642,0.0587308972153677,0.248869317504533,"0.803484","F"
"Methomyl","strainECA36","strainRC301",1.12799061514973,0.0613776509335823,2.0852967359118,"0.03715","T"
"Methomyl","strainECA36","strainXZ1516",1.24881122963482,0.0679158015750692,3.66352489206505,"0.000254","T"
"Methomyl","strainECA396","strainMY16",1.08558972752254,0.0601852150735313,1.42210553568628,"0.155129","F"
"Methomyl","strainECA396","strainPD1074",0.882708009794422,0.0516046704007599,-2.27289486193193,"0.023123","T"
"Methomyl","strainECA396","strainRC301",0.98134273320933,0.0541110492286914,-0.344795879152489,"0.730279","F"
"Methomyl","strainECA396","strainXZ1516",1.08645569288682,0.0598813651989064,1.443782929792,"0.148934","F"
"Methomyl","strainMY16","strainPD1074",0.813113819535563,0.0470482818763555,-3.97222115263593,"0.000073","T"
"Methomyl","strainMY16","strainRC301",0.9039720147766,0.0492050241534088,-1.95158902725073,"0.051106","F"
"Methomyl","strainMY16","strainXZ1516",1.00079769119247,0.0544483231487457,0.0146504271636307,"0.988312","F"
"Methomyl","strainPD1074","strainRC301",1.11174105402972,0.0639438117657523,1.74748816099778,"0.080684","F"
"Methomyl","strainPD1074","strainXZ1516",1.23082115584275,0.0708834106686469,3.25634945702244,"0.001145","T"
"Methomyl","strainRC301","strainXZ1516",1.10711136499043,0.059901702587376,1.78811887415375,"0.073886","F"
"Pyraclostrobin","strainCB4856","strainECA248",1.27780746908427,0.0700476747237724,3.96597703178279,"0.000076","T"
"Pyraclostrobin","strainCB4856","strainECA36",0.920976266180533,0.053110279055418,-1.48791788002111,"0.136931","F"
"Pyraclostrobin","strainCB4856","strainECA396",1.38985657372159,0.0756955054352853,5.1503265812115,"<< 0.00001","T"
"Pyraclostrobin","strainCB4856","strainMY16",1.15559632994277,0.0643984053394051,2.41615190815226,"0.015775","T"
"Pyraclostrobin","strainCB4856","strainPD1074",0.906112498172321,0.0494944391337133,-1.89693031118172,"0.057982","F"
"Pyraclostrobin","strainCB4856","strainRC301",0.958255343444364,0.0571883694109355,-0.729950110234363,"0.465507","F"
"Pyraclostrobin","strainCB4856","strainXZ1516",1.11637871443408,0.0612950191705665,1.89866511192746,"0.057753","F"
"Pyraclostrobin","strainECA248","strainECA36",0.720747286631953,0.0393549757291102,-7.09574096272377,"<< 0.00001","T"
"Pyraclostrobin","strainECA248","strainECA396",1.08768856603852,0.0556819980344014,1.57480997690401,"0.11546","F"
"Pyraclostrobin","strainECA248","strainMY16",0.904358722187555,0.0475389277729994,-2.01185180846183,"0.04437","T"
"Pyraclostrobin","strainECA248","strainPD1074",0.709115042833234,0.0364403034312776,-7.98250644963326,"<< 0.00001","T"
"Pyraclostrobin","strainECA248","strainRC301",0.749921538751912,0.0425598641659685,-5.87592244826887,"<< 0.00001","T"
"Pyraclostrobin","strainECA248","strainXZ1516",0.873667388432249,0.0451745190004806,-2.7965458042045,"0.005215","T"
"Pyraclostrobin","strainECA36","strainECA396",1.50911225919599,0.081111637886607,6.27668571935041,"<< 0.00001","T"
"Pyraclostrobin","strainECA36","strainMY16",1.25475147664255,0.0696228062378503,3.65902339202259,"0.00026","T"
"Pyraclostrobin","strainECA36","strainPD1074",0.98386085662136,0.0534016682713142,-0.302221707693534,"0.762515","F"
"Pyraclostrobin","strainECA36","strainRC301",1.0404777827972,0.0619553615504941,0.653337851385299,"0.513614","F"
"Pyraclostrobin","strainECA36","strainXZ1516",1.21216882066236,0.0664303969852139,3.19385146395532,"0.001426","T"
"Pyraclostrobin","strainECA396","strainMY16",0.831450058798837,0.0432815057103036,-3.89427166257383,"0.000102","T"
"Pyraclostrobin","strainECA396","strainPD1074",0.651946765806232,0.0329162597616223,-10.573899851148,"<< 0.00001","T"
"Pyraclostrobin","strainECA396","strainRC301",0.689463475269584,0.0389835259220827,-7.96583986146077,"<< 0.00001","T"
"Pyraclostrobin","strainECA396","strainXZ1516",0.803233035366214,0.0415056389343048,-4.74072848138126,"0.000002","T"
"Pyraclostrobin","strainMY16","strainPD1074",0.784108148056509,0.0410296971421008,-5.26184366401193,"<< 0.00001","T"
"Pyraclostrobin","strainMY16","strainRC301",0.829230172002903,0.0477955913189353,-3.57292008079922,"0.000361","T"
"Pyraclostrobin","strainMY16","strainXZ1516",0.966062876376018,0.0509020095513212,-0.666714809948026,"0.505032","F"
"Pyraclostrobin","strainPD1074","strainRC301",1.05754566389628,0.0598554674879669,0.961410315738477,"0.336463","F"
"Pyraclostrobin","strainPD1074","strainXZ1516",1.23205310233098,0.0635639668573207,3.65070202197821,"0.000268","T"
"Pyraclostrobin","strainRC301","strainXZ1516",1.16501172894205,0.0661810634987842,2.49333752312826,"0.012736","T"
"Triphenyl phosphate","strainCB4856","strainECA248",1.32121242636903,0.0554786929495986,5.78983406586099,"<< 0.00001","T"
"Triphenyl phosphate","strainCB4856","strainECA36",0.935661231826948,0.0438553503123707,-1.46706770587359,"0.142474","F"
"Triphenyl phosphate","strainCB4856","strainECA396",1.13122689100127,0.0501616741455959,2.61607877401348,"0.008944","T"
"Triphenyl phosphate","strainCB4856","strainMY16",1.49179023011896,0.0648401056675085,7.58466114538417,"<< 0.00001","T"
"Triphenyl phosphate","strainCB4856","strainPD1074",0.870019532630469,0.0376891295096635,-3.44875217497937,"0.000572","T"
"Triphenyl phosphate","strainCB4856","strainRC301",1.15088307333869,0.0537276275519721,2.80829584728518,"0.005016","T"
"Triphenyl phosphate","strainCB4856","strainXZ1516",0.885785184078644,0.0425622139750224,-2.68347920031563,"0.00733","T"
"Triphenyl phosphate","strainECA248","strainECA36",0.708183796301662,0.03104421227262,-9.40001959578503,"<< 0.00001","T"
"Triphenyl phosphate","strainECA248","strainECA396",0.856203641764198,0.035221112022477,-4.08267513371058,"0.000046","T"
"Triphenyl phosphate","strainECA248","strainMY16",1.12910702347745,0.045367296939632,2.84581696919806,"0.004463","T"
"Triphenyl phosphate","strainECA248","strainPD1074",0.658500870311572,0.0263514841968386,-12.9593888199055,"<< 0.00001","T"
"Triphenyl phosphate","strainECA248","strainRC301",0.871081024042106,0.0380130065000727,-3.39144381956864,"0.000705","T"
"Triphenyl phosphate","strainECA248","strainXZ1516",0.67043358539472,0.0302358208944934,-10.8998666103787,"<< 0.00001","T"
"Triphenyl phosphate","strainECA36","strainECA396",1.20901331862652,0.0556663820676736,3.75474947109767,"0.000177","T"
"Triphenyl phosphate","strainECA36","strainMY16",1.59437003412669,0.0720726630294316,8.24681660345999,"<< 0.00001","T"
"Triphenyl phosphate","strainECA36","strainPD1074",0.929844588015784,0.0419396503492218,-1.67277055006536,"0.094488","F"
"Triphenyl phosphate","strainECA36","strainRC301",1.23002111682185,0.059453108924533,3.86895018583175,"0.000112","T"
"Triphenyl phosphate","strainECA36","strainXZ1516",0.946694331183395,0.0470401253617025,-1.13319572188052,"0.257233","F"
"Triphenyl phosphate","strainECA396","strainMY16",1.3187365346297,0.0554918682530532,5.74384220001761,"<< 0.00001","T"
"Triphenyl phosphate","strainECA396","strainPD1074",0.769093750821637,0.0327940879400381,-7.04109379716737,"<< 0.00001","T"
"Triphenyl phosphate","strainECA396","strainRC301",1.01737598574943,0.0466468084912584,0.372501063018907,"0.709549","F"
"Triphenyl phosphate","strainECA396","strainXZ1516",0.783030522987847,0.037231140514263,-5.82763444834663,"<< 0.00001","T"
"Triphenyl phosphate","strainMY16","strainPD1074",0.583205007691392,0.024282815547892,-17.1641954569305,"<< 0.00001","T"
"Triphenyl phosphate","strainMY16","strainRC301",0.771477819134743,0.0347296973805135,-6.58002223173641,"<< 0.00001","T"
"Triphenyl phosphate","strainMY16","strainXZ1516",0.593773284068238,0.0276763111366528,-14.6777767429338,"<< 0.00001","T"
"Triphenyl phosphate","strainPD1074","strainRC301",1.32282440815902,0.0594191410983661,5.43300361115281,"<< 0.00001","T"
"Triphenyl phosphate","strainPD1074","strainXZ1516",1.01812103160547,0.0471399404258222,0.384409302213425,"0.700705","F"
"Triphenyl phosphate","strainRC301","strainXZ1516",0.769656974369255,0.0381086841143793,-6.04437101368796,"<< 0.00001","T"
"Arsenic trioxide","strainCB4856","strainECA248",0.843210170135869,0.049434121708053,-3.17169243523931,"0.001535","T"
"Arsenic trioxide","strainCB4856","strainECA36",0.675172193547702,0.038798647781757,-8.37214245917692,"<< 0.00001","T"
"Arsenic trioxide","strainCB4856","strainECA396",0.879309671609903,0.0510133383853306,-2.36585826786045,"0.01807","T"
"Arsenic trioxide","strainCB4856","strainMY16",1.32567823889897,0.0860927099118952,3.78287823942654,"0.000159","T"
"Arsenic trioxide","strainCB4856","strainPD1074",0.758369342168227,0.0439248856887196,-5.50099685048984,"<< 0.00001","T"
"Arsenic trioxide","strainCB4856","strainRC301",0.780650581396165,0.0444782068574622,-4.93161559562814,"0.000001","T"
"Arsenic trioxide","strainCB4856","strainXZ1516",0.750641530003337,0.0438142486057581,-5.69126432454424,"<< 0.00001","T"
"Arsenic trioxide","strainECA248","strainECA36",0.800716378265349,0.0454949951486828,-4.38034164161068,"0.000012","T"
"Arsenic trioxide","strainECA248","strainECA396",1.04281198537752,0.0603506425292465,0.709387399757567,"0.478155","F"
"Arsenic trioxide","strainECA248","strainMY16",1.57218008730298,0.101205275393671,5.65365871568747,"<< 0.00001","T"
"Arsenic trioxide","strainECA248","strainPD1074",0.899383533343803,0.0521911904274115,-1.92784387235114,"0.053996","F"
"Arsenic trioxide","strainECA248","strainRC301",0.925807834208613,0.0521315012287556,-1.42317339885971,"0.15482","F"
"Arsenic trioxide","strainECA248","strainXZ1516",0.89021878125875,0.0515151012876166,-2.13104926511402,"0.03319","T"
"Arsenic trioxide","strainECA36","strainECA396",1.30234876378655,0.0735491057045053,4.11084214947877,"0.000041","T"
"Arsenic trioxide","strainECA36","strainMY16",1.96346687788366,0.124472893532657,7.74037503700263,"<< 0.00001","T"
"Arsenic trioxide","strainECA36","strainPD1074",1.12322360046163,0.0634304530981522,1.94265679091013,"0.052178","F"
"Arsenic trioxide","strainECA36","strainRC301",1.15622442520067,0.0638269511986845,2.4476247457655,"0.014454","T"
"Arsenic trioxide","strainECA36","strainXZ1516",1.11177790966047,0.0630330339219606,1.77332269614147,"0.076306","F"
"Arsenic trioxide","strainECA396","strainMY16",1.50763522988644,0.0966207637854353,5.25389378015832,"<< 0.00001","T"
"Arsenic trioxide","strainECA396","strainPD1074",0.862459912194245,0.0484746298156555,-2.83736231362275,"0.004588","T"
"Arsenic trioxide","strainECA396","strainRC301",0.887799380128384,0.0496934505231782,-2.25785528455671,"0.024047","T"
"Arsenic trioxide","strainECA396","strainXZ1516",0.85367141319964,0.048884723670968,-2.99333975548813,"0.002789","T"
"Arsenic trioxide","strainMY16","strainPD1074",0.57206139462475,0.0366532651141345,-11.675320167049,"<< 0.00001","T"
"Arsenic trioxide","strainMY16","strainRC301",0.588868820872045,0.0370739841704936,-11.0894792757441,"<< 0.00001","T"
"Arsenic trioxide","strainMY16","strainXZ1516",0.566232067463652,0.0363874148757809,-11.9208230102947,"<< 0.00001","T"
"Arsenic trioxide","strainPD1074","strainRC301",1.02938045882002,0.0576343703892926,0.509773224233504,"0.610259","F"
"Arsenic trioxide","strainPD1074","strainXZ1516",0.989809962329442,0.0565897164872384,-0.180068717482548,"0.857114","F"
"Arsenic trioxide","strainRC301","strainXZ1516",0.961558920075153,0.0540397121898147,-0.711348716844054,"0.47694","F"
"Atrazine","strainCB4856","strainECA248",0.764789548119945,0.0355650507449922,-6.61352780195804,"<< 0.00001","T"
"Atrazine","strainCB4856","strainECA36",0.902249390746418,0.0375680731388583,-2.60195961853776,"0.009314","T"
"Atrazine","strainCB4856","strainECA396",1.09715665374756,0.0431213384938355,2.25309921122815,"0.024323","T"
"Atrazine","strainCB4856","strainMY16",1.02928897274461,0.0418723890712348,0.699481768159392,"0.484304","F"
"Atrazine","strainCB4856","strainPD1074",0.71894501570438,0.0331792381789781,-8.4708088467713,"<< 0.00001","T"
"Atrazine","strainCB4856","strainRC301",0.952066512183694,0.0399560043709724,-1.19965668667134,"0.230365","F"
"Atrazine","strainCB4856","strainXZ1516",0.816047205019554,0.0373179352042771,-4.92934011417016,"0.000001","T"
"Atrazine","strainECA248","strainECA36",1.179735514122,0.0545798980292514,3.29307163647823,"0.001002","T"
"Atrazine","strainECA248","strainECA396",1.43458635966543,0.0637735640413146,6.8145220703659,"<< 0.00001","T"
"Atrazine","strainECA248","strainMY16",1.3458460242754,0.0612466224943412,5.64677708239911,"<< 0.00001","T"
"Atrazine","strainECA248","strainPD1074",0.940056016026548,0.0467799231160146,-1.28140407210141,"0.200148","F"
"Atrazine","strainECA248","strainRC301",1.24487385389108,0.0581477042126741,4.21123855544594,"0.000026","T"
"Atrazine","strainECA248","strainXZ1516",1.06702191083235,0.0530093950804751,1.26434023121001,"0.206204","F"
"Atrazine","strainECA36","strainECA396",1.21602371251246,0.0476528860162377,4.53327658767297,"0.000006","T"
"Atrazine","strainECA36","strainMY16",1.14080317847939,0.0462548467445809,3.04407404605411,"0.002354","T"
"Atrazine","strainECA36","strainPD1074",0.796836244034044,0.0365774091550697,-5.55435064043612,"<< 0.00001","T"
"Atrazine","strainECA36","strainRC301",1.05521435863322,0.0441615648867897,1.25028084432162,"0.211292","F"
"Atrazine","strainECA36","strainXZ1516",0.904458582503947,0.0411924628584184,-2.31939075418813,"0.020439","T"
"Atrazine","strainECA396","strainMY16",0.938142214449375,0.0357896357050153,-1.72837147772243,"0.084022","F"
"Atrazine","strainECA396","strainPD1074",0.655280185604012,0.0288833371076916,-11.9349025741277,"<< 0.00001","T"
"Atrazine","strainECA396","strainRC301",0.867758044333702,0.03429403314698,-3.85612141621037,"0.000118","T"
"Atrazine","strainECA396","strainXZ1516",0.743783672306209,0.0324215124427289,-7.90266426177327,"<< 0.00001","T"
"Atrazine","strainMY16","strainPD1074",0.698487047604628,0.0315319765324891,-9.56213296951769,"<< 0.00001","T"
"Atrazine","strainMY16","strainRC301",0.924974946195142,0.0378271224359654,-1.98336666850254,"0.047415","T"
"Atrazine","strainMY16","strainXZ1516",0.792826141762269,0.0354643157378405,-5.84175540758218,"<< 0.00001","T"
"Atrazine","strainPD1074","strainRC301",1.32425497275465,0.0613908845356436,5.28180975412376,"<< 0.00001","T"
"Atrazine","strainPD1074","strainXZ1516",1.13506205230457,0.0560082610130349,2.4114666276308,"0.015947","T"
"Atrazine","strainRC301","strainXZ1516",0.857132558047693,0.0393695536398923,-3.62888142596423,"0.000289","T"
"Carbaryl","strainCB4856","strainECA248",0.986307277108479,0.0691522783160887,-0.198008268490198,"0.843053","F"
"Carbaryl","strainCB4856","strainECA36",0.925041307187622,0.0675242635595578,-1.11010011603108,"0.267052","F"
"Carbaryl","strainCB4856","strainECA396",1.8473776375819,0.119467048845818,7.0929820881029,"<< 0.00001","T"
"Carbaryl","strainCB4856","strainMY16",1.69725672880807,0.110834039478359,6.29099807324272,"<< 0.00001","T"
"Carbaryl","strainCB4856","strainPD1074",0.953216428585924,0.0694774275839613,-0.673363609462073,"0.500772","F"
"Carbaryl","strainCB4856","strainRC301",1.37651758333767,0.0947858780771985,3.97229620040041,"0.000073","T"
"Carbaryl","strainCB4856","strainXZ1516",1.41025113806562,0.0946878658310063,4.33266854696898,"0.000015","T"
"Carbaryl","strainECA248","strainECA36",0.937883485864093,0.0669569661392313,-0.927708014827632,"0.35364","F"
"Carbaryl","strainECA248","strainECA396",1.87302444223852,0.123705496691449,7.05728092597251,"<< 0.00001","T"
"Carbaryl","strainECA248","strainMY16",1.72081943244285,0.113506282841331,6.35048047032318,"<< 0.00001","T"
"Carbaryl","strainECA248","strainPD1074",0.966449757301228,0.0685945890936318,-0.48910917234268,"0.624803","F"
"Carbaryl","strainECA248","strainRC301",1.39562752428752,0.0958906413174588,4.12581998464004,"0.000038","T"
"Carbaryl","strainECA248","strainXZ1516",1.42982939576397,0.0970185806863374,4.43038222908674,"0.00001","T"
"Carbaryl","strainECA36","strainECA396",1.99707583134685,0.138698232009775,7.18881428334706,"<< 0.00001","T"
"Carbaryl","strainECA36","strainMY16",1.83479020409174,0.126748480907744,6.58619494382228,"<< 0.00001","T"
"Carbaryl","strainECA36","strainPD1074",1.03045823054536,0.0750829348786487,0.405661161149174,"0.685023","F"
"Carbaryl","strainECA36","strainRC301",1.48806066566115,0.106212163337245,4.59514852466997,"0.000005","T"
"Carbaryl","strainECA36","strainXZ1516",1.52452774498597,0.108099721982232,4.85225803885217,"0.000001","T"
"Carbaryl","strainECA396","strainMY16",0.918738375024214,0.0550282564622468,-1.47672541708708,"0.139862","F"
"Carbaryl","strainECA396","strainPD1074",0.515983526699838,0.0358637349384875,-13.4959862415427,"<< 0.00001","T"
"Carbaryl","strainECA396","strainRC301",0.745119760754193,0.0478777916906067,-5.32355879930471,"<< 0.00001","T"
"Carbaryl","strainECA396","strainXZ1516",0.7633799984239,0.0472377785921942,-5.00912635242335,"0.000001","T"
"Carbaryl","strainMY16","strainPD1074",0.561621829159187,0.0387488166471793,-11.313330541998,"<< 0.00001","T"
"Carbaryl","strainMY16","strainRC301",0.811024967509989,0.052364616831205,-3.60883061742175,"0.000313","T"
"Carbaryl","strainMY16","strainXZ1516",0.83090030761345,0.0520454330124729,-3.24907840321023,"0.001172","T"
"Carbaryl","strainPD1074","strainRC301",1.44407664624466,0.102720935708817,4.32313669244098,"0.000016","T"
"Carbaryl","strainPD1074","strainXZ1516",1.47946583354391,0.104796508691157,4.57520808214068,"0.000005","T"
"Carbaryl","strainRC301","strainXZ1516",1.02450644665661,0.0680713836151568,0.360010996620196,"0.718866","F"
"Carboxin","strainCB4856","strainECA248",0.858701062099173,0.0502763703707208,-2.81044428742444,"0.00498","T"
"Carboxin","strainCB4856","strainECA36",0.735772800870006,0.0435199651790765,-6.07140189664097,"<< 0.00001","T"
"Carboxin","strainCB4856","strainECA396",0.977498384739814,0.0564320164076878,-0.39873845899152,"0.690115","F"
"Carboxin","strainCB4856","strainMY16",1.06443116849636,0.0617362392804623,1.04365230612216,"0.296732","F"
"Carboxin","strainCB4856","strainPD1074",0.804038583533946,0.0484521029524312,-4.04443573189059,"0.000054","T"
"Carboxin","strainCB4856","strainRC301",1.04459459447915,0.0612591980714252,0.727965691407701,"0.466692","F"
"Carboxin","strainCB4856","strainXZ1516",0.887508809045346,0.0530820371341891,-2.119195061604,"0.034157","T"
"Carboxin","strainECA248","strainECA36",0.85684393946287,0.0513227031586066,-2.78933204462601,"0.005316","T"
"Carboxin","strainECA248","strainECA396",1.13834537755227,0.0678271765197253,2.03967472406924,"0.041472","T"
"Carboxin","strainECA248","strainMY16",1.23958291829087,0.0735532433617321,3.25727197524944,"0.001138","T"
"Carboxin","strainECA248","strainPD1074",0.936342831076045,0.0560505044173187,-1.13571090190379,"0.25617","F"
"Carboxin","strainECA248","strainRC301",1.21648224345448,0.0730058202956806,2.96527376280009,"0.003048","T"
"Carboxin","strainECA248","strainXZ1516",1.03354805090814,0.0621101605685212,0.540137887280538,"0.589143","F"
"Carboxin","strainECA36","strainECA396",1.32853291611756,0.078859382743406,4.16605994985463,"0.000032","T"
"Carboxin","strainECA36","strainMY16",1.44668458420553,0.0861535280369573,5.18475092527745,"<< 0.00001","T"
"Carboxin","strainECA36","strainPD1074",1.09278106309885,0.0672197214781215,1.38026550926801,"0.167609","F"
"Carboxin","strainECA36","strainRC301",1.41972439487295,0.0854446170972211,4.91223916885693,"0.000001","T"
"Carboxin","strainECA36","strainXZ1516",1.20622671563276,0.0737818304533791,2.79508809100464,"0.005222","T"
"Carboxin","strainECA396","strainMY16",1.08893394108236,0.0626742025255095,1.4189879966348,"0.156008","F"
"Carboxin","strainECA396","strainPD1074",0.822547224717881,0.0508076762494351,-3.49263710489204,"0.000485","T"
"Carboxin","strainECA396","strainRC301",1.06864073719896,0.0621335971575475,1.10472820404895,"0.269367","F"
"Carboxin","strainECA396","strainXZ1516",0.907938900872536,0.0549766930782408,-1.67454777602658,"0.094129","F"
"Carboxin","strainMY16","strainPD1074",0.755369259498241,0.0462729272576085,-5.28669256517665,"<< 0.00001","T"
"Carboxin","strainMY16","strainRC301",0.981364155236793,0.0576281831601693,-0.323380744303726,"0.74643","F"
"Carboxin","strainMY16","strainXZ1516",0.833786942089509,0.0504062184120027,-3.2974712872115,"0.000987","T"
"Carboxin","strainPD1074","strainRC301",1.29918466087523,0.0804739764821422,3.71778149848998,"0.000205","T"
"Carboxin","strainPD1074","strainXZ1516",1.10381370648225,0.067840047631332,1.53027172160044,"0.126057","F"
"Carboxin","strainRC301","strainXZ1516",0.84962033475568,0.0519166299980334,-2.89656060591792,"0.003801","T"
"Chlorpyrifos","strainCB4856","strainECA248",0.883232898420188,0.0394155776146103,-2.96246074893317,"0.003084","T"
"Chlorpyrifos","strainCB4856","strainECA36",1.00516899467523,0.0432277590507262,0.119575818611461,"0.90483","F"
"Chlorpyrifos","strainCB4856","strainECA396",1.32138318202771,0.0564007508643547,5.69820750792202,"<< 0.00001","T"
"Chlorpyrifos","strainCB4856","strainMY16",1.31023596816291,0.0569182961289182,5.45054910744762,"<< 0.00001","T"
"Chlorpyrifos","strainCB4856","strainPD1074",1.49473661520946,0.0638302534536812,7.75081702547938,"<< 0.00001","T"
"Chlorpyrifos","strainCB4856","strainRC301",1.03189576466414,0.0467943207882818,0.681616147576001,"0.495552","F"
"Chlorpyrifos","strainCB4856","strainXZ1516",0.681044944649275,0.0320399208330002,-9.95492644982475,"<< 0.00001","T"
"Chlorpyrifos","strainECA248","strainECA36",1.13805656070233,0.0481726083088046,2.86587265147312,"0.004197","T"
"Chlorpyrifos","strainECA248","strainECA396",1.49607559273576,0.0620762244704089,7.99139440209082,"<< 0.00001","T"
"Chlorpyrifos","strainECA248","strainMY16",1.48345467034402,0.0627883421563456,7.6997521154516,"<< 0.00001","T"
"Chlorpyrifos","strainECA248","strainPD1074",1.6923470784241,0.0699999577195606,9.89067852294763,"<< 0.00001","T"
"Chlorpyrifos","strainECA248","strainRC301",1.16831672202186,0.0521048024818921,3.23034948804112,"0.001254","T"
"Chlorpyrifos","strainECA248","strainXZ1516",0.771081948903216,0.0360129772729379,-6.3565433471896,"<< 0.00001","T"
"Chlorpyrifos","strainECA36","strainECA396",1.31458808322539,0.0520056097894561,6.04911824895426,"<< 0.00001","T"
"Chlorpyrifos","strainECA36","strainMY16",1.30349819294441,0.0527513783630391,5.75336990923185,"<< 0.00001","T"
"Chlorpyrifos","strainECA36","strainPD1074",1.48705006136048,0.0587929408867673,8.28415884652754,"<< 0.00001","T"
"Chlorpyrifos","strainECA36","strainRC301",1.02658932988432,0.0438249060867269,0.606717327167935,"0.5441","F"
"Chlorpyrifos","strainECA36","strainXZ1516",0.677542729886253,0.0299047158310966,-10.7828234160459,"<< 0.00001","T"
"Chlorpyrifos","strainECA396","strainMY16",0.991563980822213,0.0398596308934696,-0.211643183559162,"0.832405","F"
"Chlorpyrifos","strainECA396","strainPD1074",1.13119088810842,0.0443960708853185,2.95501123167654,"0.003159","T"
"Chlorpyrifos","strainECA396","strainRC301",0.780920915824482,0.0331630267523311,-6.60612451968421,"<< 0.00001","T"
"Chlorpyrifos","strainECA396","strainXZ1516",0.515403066962143,0.022774061808306,-21.2784586744697,"<< 0.00001","T"
"Chlorpyrifos","strainMY16","strainPD1074",1.14081482384065,0.0458164921562523,3.07345275060373,"0.002141","T"
"Chlorpyrifos","strainMY16","strainRC301",0.787564827815686,0.0340505325050055,-6.23882085113017,"<< 0.00001","T"
"Chlorpyrifos","strainMY16","strainXZ1516",0.51978800857083,0.0233614018400054,-20.5557866226515,"<< 0.00001","T"
"Chlorpyrifos","strainPD1074","strainRC301",0.690352905096625,0.0293365359392882,-10.5549985705261,"<< 0.00001","T"
"Chlorpyrifos","strainPD1074","strainXZ1516",0.455628729315526,0.0201546602061443,-27.0096972668643,"<< 0.00001","T"
"Chlorpyrifos","strainRC301","strainXZ1516",0.659993933467629,0.0308667146762798,-11.0152981973704,"<< 0.00001","T"
"Lead(II) nitrate","strainCB4856","strainECA248",0.852173236363421,0.0534986452641207,-2.76318704720024,"0.005768","T"
"Lead(II) nitrate","strainCB4856","strainECA36",0.325080627892336,0.0262845316588748,-25.6774357202512,"<< 0.00001","T"
"Lead(II) nitrate","strainCB4856","strainECA396",0.704379704521538,0.0476482073453443,-6.20422702025004,"<< 0.00001","T"
"Lead(II) nitrate","strainCB4856","strainMY16",0.923401319281887,0.0571582906580652,-1.3401149655847,"0.180336","F"
